Station,date,Flow_cfs_md
J01-9144-1 (J01P23),2024-01-17,0.013
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.012
J01-9144-1 (J01P23),2024-01-17,0.009
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.016
J01-9144-1 (J01P23),2024-01-17,0.01
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.013
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.009
J01-9144-1 (J01P23),2024-01-17,0.013
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.01
J01-9144-1 (J01P23),2024-01-17,0.004
J01-9144-1 (J01P23),2024-01-17,0.004
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.008
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.001
J01-9144-1 (J01P23),2024-01-17,0.003
J01-9144-1 (J01P23),2024-01-17,0.004
J01-9144-1 (J01P23),2024-01-17,0.003
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.009
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.01
J01-9144-1 (J01P23),2024-01-17,0.002
J01-9144-1 (J01P23),2024-01-17,0.001
J01-9144-1 (J01P23),2024-01-17,0.003
J01-9144-1 (J01P23),2024-01-17,0.006
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.012
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.004
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.008
J01-9144-1 (J01P23),2024-01-17,0.008
J01-9144-1 (J01P23),2024-01-17,0.008
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.007
J01-9144-1 (J01P23),2024-01-17,0.006
J01-9144-1 (J01P23),2024-01-17,0.006
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.015
J01-9144-1 (J01P23),2024-01-17,0.012
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.005
J01-9144-1 (J01P23),2024-01-17,0.011
J01-9144-1 (J01P23),2024-01-17,0.01
J01-9144-1 (J01P23),2024-01-17,0.008
J01-9144-1 (J01P23),2024-01-17,0.016
J01-9144-1 (J01P23),2024-01-17,0.02
J01-9144-1 (J01P23),2024-01-17,0.013
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.006
J01-9144-1 (J01P23),2024-01-18,0.01
J01-9144-1 (J01P23),2024-01-18,0.014
J01-9144-1 (J01P23),2024-01-18,0.016
J01-9144-1 (J01P23),2024-01-18,0.014
J01-9144-1 (J01P23),2024-01-18,0.011
J01-9144-1 (J01P23),2024-01-18,0.013
J01-9144-1 (J01P23),2024-01-18,0.007
J01-9144-1 (J01P23),2024-01-18,0.004
J01-9144-1 (J01P23),2024-01-18,0.009
J01-9144-1 (J01P23),2024-01-18,0.01
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.005
J01-9144-1 (J01P23),2024-01-18,0.005
J01-9144-1 (J01P23),2024-01-18,0.006
J01-9144-1 (J01P23),2024-01-18,0.005
J01-9144-1 (J01P23),2024-01-18,0.013
J01-9144-1 (J01P23),2024-01-18,0.019
J01-9144-1 (J01P23),2024-01-18,0.015
J01-9144-1 (J01P23),2024-01-18,0.011
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.005
J01-9144-1 (J01P23),2024-01-18,0.004
J01-9144-1 (J01P23),2024-01-18,0.005
J01-9144-1 (J01P23),2024-01-18,0.006
J01-9144-1 (J01P23),2024-01-18,0.006
J01-9144-1 (J01P23),2024-01-18,0.008
J01-9144-1 (J01P23),2024-01-18,0.01
J01-9144-1 (J01P23),2024-01-18,0.011
J01-9144-1 (J01P23),2024-01-18,0.013
J01-9144-1 (J01P23),2024-01-18,0.015
J01-9144-1 (J01P23),2024-01-18,0.015
J01-9144-1 (J01P23),2024-01-18,0.017
J01-9144-1 (J01P23),2024-01-18,0.017
J01-9144-1 (J01P23),2024-01-18,0.011
J01-9144-1 (J01P23),2024-01-18,0.006
J01-9144-1 (J01P23),2024-01-18,0.004
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.007
J01-9144-1 (J01P23),2024-01-18,0.007
J01-9144-1 (J01P23),2024-01-18,0.003
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.003
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.003
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-18,0.002
J01-9144-1 (J01P23),2024-01-18,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.005
J01-9144-1 (J01P23),2024-01-19,0.009
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.005
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.005
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.005
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.005
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.001
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.009
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.003
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-19,0.009
J01-9144-1 (J01P23),2024-01-19,0.007
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.002
J01-9144-1 (J01P23),2024-01-19,0.007
J01-9144-1 (J01P23),2024-01-19,0.006
J01-9144-1 (J01P23),2024-01-19,0.004
J01-9144-1 (J01P23),2024-01-19,0.015
J01-9144-1 (J01P23),2024-01-19,0.017
J01-9144-1 (J01P23),2024-01-19,0.008
J01-9144-1 (J01P23),2024-01-20,0.004
J01-9144-1 (J01P23),2024-01-20,0.006
J01-9144-1 (J01P23),2024-01-20,0.008
J01-9144-1 (J01P23),2024-01-20,0.012
J01-9144-1 (J01P23),2024-01-20,0.016
J01-9144-1 (J01P23),2024-01-20,0.012
J01-9144-1 (J01P23),2024-01-20,0.009
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.008
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.002
J01-9144-1 (J01P23),2024-01-20,0.002
J01-9144-1 (J01P23),2024-01-20,0.003
J01-9144-1 (J01P23),2024-01-20,0.003
J01-9144-1 (J01P23),2024-01-20,0.004
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.004
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.009
J01-9144-1 (J01P23),2024-01-20,0.007
J01-9144-1 (J01P23),2024-01-20,0.005
J01-9144-1 (J01P23),2024-01-20,0.009
J01-9144-1 (J01P23),2024-01-20,0.013
J01-9144-1 (J01P23),2024-01-20,0.015
J01-9144-1 (J01P23),2024-01-20,0.011
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.014
J01-9144-1 (J01P23),2024-01-20,0.012
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,0.01
J01-9144-1 (J01P23),2024-01-20,1.24
J01-9144-1 (J01P23),2024-01-20,5.47
J01-9144-1 (J01P23),2024-01-20,6.71
J01-9144-1 (J01P23),2024-01-20,4.37
J01-9144-1 (J01P23),2024-01-20,4.26
J01-9144-1 (J01P23),2024-01-20,8.68
J01-9144-1 (J01P23),2024-01-20,7.76
J01-9144-1 (J01P23),2024-01-20,1.97
J01-9144-1 (J01P23),2024-01-20,1.22
J01-9144-1 (J01P23),2024-01-20,0.95
J01-9144-1 (J01P23),2024-01-20,0.33
J01-9144-1 (J01P23),2024-01-20,0.143
J01-9144-1 (J01P23),2024-01-20,0.103
J01-9144-1 (J01P23),2024-01-20,0.4
J01-9144-1 (J01P23),2024-01-20,2.04
J01-9144-1 (J01P23),2024-01-20,14
J01-9144-1 (J01P23),2024-01-20,19.6
J01-9144-1 (J01P23),2024-01-20,9.02
J01-9144-1 (J01P23),2024-01-20,2.2
J01-9144-1 (J01P23),2024-01-20,0.84
J01-9144-1 (J01P23),2024-01-20,0.657
J01-9144-1 (J01P23),2024-01-20,0.456
J01-9144-1 (J01P23),2024-01-20,0.232
J01-9144-1 (J01P23),2024-01-20,0.191
J01-9144-1 (J01P23),2024-01-20,0.165
J01-9144-1 (J01P23),2024-01-20,0.132
J01-9144-1 (J01P23),2024-01-20,0.126
J01-9144-1 (J01P23),2024-01-20,0.133
J01-9144-1 (J01P23),2024-01-20,0.126
J01-9144-1 (J01P23),2024-01-20,0.113
J01-9144-1 (J01P23),2024-01-20,0.108
J01-9144-1 (J01P23),2024-01-20,0.088
J01-9144-1 (J01P23),2024-01-20,0.081
J01-9144-1 (J01P23),2024-01-20,0.094
J01-9144-1 (J01P23),2024-01-20,0.13
J01-9144-1 (J01P23),2024-01-20,0.146
J01-9144-1 (J01P23),2024-01-20,0.121
J01-9144-1 (J01P23),2024-01-20,0.147
J01-9144-1 (J01P23),2024-01-20,0.218
J01-9144-1 (J01P23),2024-01-20,0.206
J01-9144-1 (J01P23),2024-01-20,0.149
J01-9144-1 (J01P23),2024-01-20,0.126
J01-9144-1 (J01P23),2024-01-20,0.107
J01-9144-1 (J01P23),2024-01-20,0.103
J01-9144-1 (J01P23),2024-01-20,0.103
J01-9144-1 (J01P23),2024-01-20,0.162
J01-9144-1 (J01P23),2024-01-20,0.212
J01-9144-1 (J01P23),2024-01-20,0.158
J01-9144-1 (J01P23),2024-01-20,0.102
J01-9144-1 (J01P23),2024-01-20,0.077
J01-9144-1 (J01P23),2024-01-20,0.062
J01-9144-1 (J01P23),2024-01-20,0.059
J01-9144-1 (J01P23),2024-01-20,0.059
J01-9144-1 (J01P23),2024-01-20,0.059
J01-9144-1 (J01P23),2024-01-20,0.072
J01-9144-1 (J01P23),2024-01-20,0.231
J01-9144-1 (J01P23),2024-01-21,0.92
J01-9144-1 (J01P23),2024-01-21,1.58
J01-9144-1 (J01P23),2024-01-21,1.14
J01-9144-1 (J01P23),2024-01-21,0.39
J01-9144-1 (J01P23),2024-01-21,0.163
J01-9144-1 (J01P23),2024-01-21,0.115
J01-9144-1 (J01P23),2024-01-21,0.078
J01-9144-1 (J01P23),2024-01-21,0.054
J01-9144-1 (J01P23),2024-01-21,0.044
J01-9144-1 (J01P23),2024-01-21,0.049
J01-9144-1 (J01P23),2024-01-21,0.058
J01-9144-1 (J01P23),2024-01-21,0.063
J01-9144-1 (J01P23),2024-01-21,0.063
J01-9144-1 (J01P23),2024-01-21,0.063
J01-9144-1 (J01P23),2024-01-21,0.182
J01-9144-1 (J01P23),2024-01-21,0.823
J01-9144-1 (J01P23),2024-01-21,1.68
J01-9144-1 (J01P23),2024-01-21,1.25
J01-9144-1 (J01P23),2024-01-21,0.332
J01-9144-1 (J01P23),2024-01-21,0.138
J01-9144-1 (J01P23),2024-01-21,0.094
J01-9144-1 (J01P23),2024-01-21,1.56
J01-9144-1 (J01P23),2024-01-21,2.61
J01-9144-1 (J01P23),2024-01-21,5.52
J01-9144-1 (J01P23),2024-01-21,5.45
J01-9144-1 (J01P23),2024-01-21,1.23
J01-9144-1 (J01P23),2024-01-21,0.349
J01-9144-1 (J01P23),2024-01-21,0.358
J01-9144-1 (J01P23),2024-01-21,0.297
J01-9144-1 (J01P23),2024-01-21,0.144
J01-9144-1 (J01P23),2024-01-21,0.116
J01-9144-1 (J01P23),2024-01-21,0.083
J01-9144-1 (J01P23),2024-01-21,0.065
J01-9144-1 (J01P23),2024-01-21,0.063
J01-9144-1 (J01P23),2024-01-21,0.055
J01-9144-1 (J01P23),2024-01-21,0.049
J01-9144-1 (J01P23),2024-01-21,0.055
J01-9144-1 (J01P23),2024-01-21,0.056
J01-9144-1 (J01P23),2024-01-21,0.047
J01-9144-1 (J01P23),2024-01-21,0.047
J01-9144-1 (J01P23),2024-01-21,0.052
J01-9144-1 (J01P23),2024-01-21,0.049
J01-9144-1 (J01P23),2024-01-21,0.042
J01-9144-1 (J01P23),2024-01-21,0.042
J01-9144-1 (J01P23),2024-01-21,0.046
J01-9144-1 (J01P23),2024-01-21,0.046
J01-9144-1 (J01P23),2024-01-21,0.045
J01-9144-1 (J01P23),2024-01-21,0.04
J01-9144-1 (J01P23),2024-01-21,0.026
J01-9144-1 (J01P23),2024-01-21,0.022
J01-9144-1 (J01P23),2024-01-21,0.027
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.013
J01-9144-1 (J01P23),2024-01-21,0.021
J01-9144-1 (J01P23),2024-01-21,0.031
J01-9144-1 (J01P23),2024-01-21,0.026
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.021
J01-9144-1 (J01P23),2024-01-21,0.029
J01-9144-1 (J01P23),2024-01-21,0.029
J01-9144-1 (J01P23),2024-01-21,0.033
J01-9144-1 (J01P23),2024-01-21,0.034
J01-9144-1 (J01P23),2024-01-21,0.032
J01-9144-1 (J01P23),2024-01-21,0.036
J01-9144-1 (J01P23),2024-01-21,0.035
J01-9144-1 (J01P23),2024-01-21,0.031
J01-9144-1 (J01P23),2024-01-21,0.028
J01-9144-1 (J01P23),2024-01-21,0.028
J01-9144-1 (J01P23),2024-01-21,0.028
J01-9144-1 (J01P23),2024-01-21,0.029
J01-9144-1 (J01P23),2024-01-21,0.026
J01-9144-1 (J01P23),2024-01-21,0.018
J01-9144-1 (J01P23),2024-01-21,0.011
J01-9144-1 (J01P23),2024-01-21,0.009
J01-9144-1 (J01P23),2024-01-21,0.008
J01-9144-1 (J01P23),2024-01-21,0.008
J01-9144-1 (J01P23),2024-01-21,0.01
J01-9144-1 (J01P23),2024-01-21,0.018
J01-9144-1 (J01P23),2024-01-21,0.021
J01-9144-1 (J01P23),2024-01-21,0.024
J01-9144-1 (J01P23),2024-01-21,0.027
J01-9144-1 (J01P23),2024-01-21,0.024
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.022
J01-9144-1 (J01P23),2024-01-21,0.027
J01-9144-1 (J01P23),2024-01-21,0.021
J01-9144-1 (J01P23),2024-01-21,0.022
J01-9144-1 (J01P23),2024-01-21,0.025
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.015
J01-9144-1 (J01P23),2024-01-21,0.011
J01-9144-1 (J01P23),2024-01-21,0.009
J01-9144-1 (J01P23),2024-01-21,0.015
J01-9144-1 (J01P23),2024-01-21,0.019
J01-9144-1 (J01P23),2024-01-21,0.016
J01-9144-1 (J01P23),2024-01-22,0.014
J01-9144-1 (J01P23),2024-01-22,0.019
J01-9144-1 (J01P23),2024-01-22,0.026
J01-9144-1 (J01P23),2024-01-22,0.02
J01-9144-1 (J01P23),2024-01-22,0.049
J01-9144-1 (J01P23),2024-01-22,0.079
J01-9144-1 (J01P23),2024-01-22,0.057
J01-9144-1 (J01P23),2024-01-22,0.042
J01-9144-1 (J01P23),2024-01-22,0.042
J01-9144-1 (J01P23),2024-01-22,0.042
J01-9144-1 (J01P23),2024-01-22,0.038
J01-9144-1 (J01P23),2024-01-22,0.034
J01-9144-1 (J01P23),2024-01-22,0.038
J01-9144-1 (J01P23),2024-01-22,0.041
J01-9144-1 (J01P23),2024-01-22,0.036
J01-9144-1 (J01P23),2024-01-22,0.029
J01-9144-1 (J01P23),2024-01-22,0.042
J01-9144-1 (J01P23),2024-01-22,0.038
J01-9144-1 (J01P23),2024-01-22,1.46
J01-9144-1 (J01P23),2024-01-22,3.15
J01-9144-1 (J01P23),2024-01-22,3.45
J01-9144-1 (J01P23),2024-01-22,4.38
J01-9144-1 (J01P23),2024-01-22,5.22
J01-9144-1 (J01P23),2024-01-22,5.44
J01-9144-1 (J01P23),2024-01-22,4.6
J01-9144-1 (J01P23),2024-01-22,5.43
J01-9144-1 (J01P23),2024-01-22,10.3
J01-9144-1 (J01P23),2024-01-22,9.46
J01-9144-1 (J01P23),2024-01-22,6.36
J01-9144-1 (J01P23),2024-01-22,10.6
J01-9144-1 (J01P23),2024-01-22,14.6
J01-9144-1 (J01P23),2024-01-22,10.2
J01-9144-1 (J01P23),2024-01-22,3.85
J01-9144-1 (J01P23),2024-01-22,2.31
J01-9144-1 (J01P23),2024-01-22,3.5
J01-9144-1 (J01P23),2024-01-22,3.88
J01-9144-1 (J01P23),2024-01-22,7.07
J01-9144-1 (J01P23),2024-01-22,7.48
J01-9144-1 (J01P23),2024-01-22,3.15
J01-9144-1 (J01P23),2024-01-22,1.76
J01-9144-1 (J01P23),2024-01-22,0.891
J01-9144-1 (J01P23),2024-01-22,0.404
J01-9144-1 (J01P23),2024-01-22,0.294
J01-9144-1 (J01P23),2024-01-22,0.406
J01-9144-1 (J01P23),2024-01-22,0.847
J01-9144-1 (J01P23),2024-01-22,0.863
J01-9144-1 (J01P23),2024-01-22,1.18
J01-9144-1 (J01P23),2024-01-22,1.85
J01-9144-1 (J01P23),2024-01-22,1.53
J01-9144-1 (J01P23),2024-01-22,1.07
J01-9144-1 (J01P23),2024-01-22,0.738
J01-9144-1 (J01P23),2024-01-22,0.385
J01-9144-1 (J01P23),2024-01-22,0.218
J01-9144-1 (J01P23),2024-01-22,0.188
J01-9144-1 (J01P23),2024-01-22,0.189
J01-9144-1 (J01P23),2024-01-22,0.182
J01-9144-1 (J01P23),2024-01-22,0.163
J01-9144-1 (J01P23),2024-01-22,0.155
J01-9144-1 (J01P23),2024-01-22,0.142
J01-9144-1 (J01P23),2024-01-22,0.138
J01-9144-1 (J01P23),2024-01-22,0.123
J01-9144-1 (J01P23),2024-01-22,0.101
J01-9144-1 (J01P23),2024-01-22,6.34
J01-9144-1 (J01P23),2024-01-22,8.12
J01-9144-1 (J01P23),2024-01-22,2.21
J01-9144-1 (J01P23),2024-01-22,0.494
J01-9144-1 (J01P23),2024-01-22,0.203
J01-9144-1 (J01P23),2024-01-22,0.17
J01-9144-1 (J01P23),2024-01-22,0.153
J01-9144-1 (J01P23),2024-01-22,0.136
J01-9144-1 (J01P23),2024-01-22,0.125
J01-9144-1 (J01P23),2024-01-22,0.12
J01-9144-1 (J01P23),2024-01-22,0.172
J01-9144-1 (J01P23),2024-01-22,0.197
J01-9144-1 (J01P23),2024-01-22,0.149
J01-9144-1 (J01P23),2024-01-22,0.129
J01-9144-1 (J01P23),2024-01-22,0.129
J01-9144-1 (J01P23),2024-01-22,0.107
J01-9144-1 (J01P23),2024-01-22,0.092
J01-9144-1 (J01P23),2024-01-22,0.086
J01-9144-1 (J01P23),2024-01-22,0.08
J01-9144-1 (J01P23),2024-01-22,0.078
J01-9144-1 (J01P23),2024-01-22,0.076
J01-9144-1 (J01P23),2024-01-22,0.076
J01-9144-1 (J01P23),2024-01-22,0.071
J01-9144-1 (J01P23),2024-01-22,0.063
J01-9144-1 (J01P23),2024-01-22,0.066
J01-9144-1 (J01P23),2024-01-22,0.066
J01-9144-1 (J01P23),2024-01-22,0.066
J01-9144-1 (J01P23),2024-01-22,0.062
J01-9144-1 (J01P23),2024-01-22,0.057
J01-9144-1 (J01P23),2024-01-22,0.062
J01-9144-1 (J01P23),2024-01-22,0.057
J01-9144-1 (J01P23),2024-01-22,0.053
J01-9144-1 (J01P23),2024-01-22,0.055
J01-9144-1 (J01P23),2024-01-22,0.11
J01-9144-1 (J01P23),2024-01-23,0.183
J01-9144-1 (J01P23),2024-01-23,0.175
J01-9144-1 (J01P23),2024-01-23,0.121
J01-9144-1 (J01P23),2024-01-23,0.089
J01-9144-1 (J01P23),2024-01-23,0.077
J01-9144-1 (J01P23),2024-01-23,0.07
J01-9144-1 (J01P23),2024-01-23,0.068
J01-9144-1 (J01P23),2024-01-23,0.063
J01-9144-1 (J01P23),2024-01-23,0.058
J01-9144-1 (J01P23),2024-01-23,0.053
J01-9144-1 (J01P23),2024-01-23,0.046
J01-9144-1 (J01P23),2024-01-23,0.044
J01-9144-1 (J01P23),2024-01-23,0.049
J01-9144-1 (J01P23),2024-01-23,0.053
J01-9144-1 (J01P23),2024-01-23,0.053
J01-9144-1 (J01P23),2024-01-23,0.053
J01-9144-1 (J01P23),2024-01-23,0.053
