"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","SWN_median2021","SWN_avg2021","SWN_sd2021","SWN_median2022","SWN_avg2022","SWN_sd2022","SWN_median2023","SWN_avg2023","SWN_sd2023","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"83",0.344732,"J03-9234-8","Flowing",2022-08-31,"Yes","Partial - Significant Distance",NA,NA,0.748276,NA,33.51992,-117.715433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"84",0.344732,"J03-9234-8","Flowing",2023-08-30,"Yes",NA,NA,NA,0.075506,NA,33.51992,-117.715433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"85",0.344732,"J03-9234-8","Flowing",2021-07-12,"Yes","Partial - Significant Distance",NA,NA,0.2208,0.079,33.51992,-117.715433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"86",1.108261,"J03-9234-6","Flowing",2021-07-12,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",32,0.08,0.026,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"87",1.108261,"J03-9234-6","Flowing",2021-07-12,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",32,0.08,0.026,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"88",1.108261,"J03-9234-6","Flowing",2023-08-30,"Yes","Direct Connection","Priority",32,0.11152,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"89",1.108261,"J03-9234-6","Flowing",2023-08-30,"Yes","Direct Connection","Priority",32,0.11152,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"90",1.108261,"J03-9234-6","Flowing",2022-08-31,"Yes","Partial - Significant Distance","Priority",32,0.108142,0.034,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"91",1.108261,"J03-9234-6","Flowing",2022-08-31,"Yes","Partial - Significant Distance","Priority",32,0.108142,0.034,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"92",1.108261,"J03-9234-6","Flowing",2023-04-27,"Yes",NA,"Priority",32,0.024677,0.081,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"93",1.108261,"J03-9234-6","Flowing",2023-04-27,"Yes",NA,"Priority",32,0.024677,0.081,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"94",1.108261,"J03-9234-6","Flowing",2021-09-20,"Yes","Direct Connection","Priority",32,0.072857,0.039,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"95",1.108261,"J03-9234-6","Flowing",2021-09-20,"Yes","Direct Connection","Priority",32,0.072857,0.039,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"96",1.108261,"J03-9234-6","Flowing",2023-06-28,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",32,0.27,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"97",1.108261,"J03-9234-6","Flowing",2023-06-28,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",32,0.27,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"98",1.108261,"J03-9234-6","Flowing",2022-07-08,"Yes","Partial - Significant Distance","Priority",32,0.1248,0.035,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"99",1.108261,"J03-9234-6","Flowing",2022-07-08,"Yes","Partial - Significant Distance","Priority",32,0.1248,0.035,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"100",1.108261,"J03-9234-6","Flowing",2022-07-08,"Yes","Partial - Significant Distance","Priority",32,0.1248,0.006,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"101",1.108261,"J03-9234-6","Flowing",2022-07-08,"Yes","Partial - Significant Distance","Priority",32,0.1248,0.006,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"102",1.108261,"J03-9234-6","Flowing",2022-07-06,"Yes","Partial - Significant Distance","Priority",32,0.07619,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"LAGUNA NIGUEL",230.4180534,230.414195,99.27752823,232.09078171,"LAGUNA NIGUEL"
"103",1.108261,"J03-9234-6","Flowing",2022-07-06,"Yes","Partial - Significant Distance","Priority",32,0.07619,NA,33.5196409,-117.7065275,0.035,0.0387504765795207,0.03707904740638,0.035,0.0500335195530726,0.189251568483588,0.04,0.074484076433121,0.416205841657022,"SAN JUAN CAPISTRANO",1.676792619,1.676791419,0.722471579,232.09078171,"LAGUNA NIGUEL"
"104",NA,"J03-9215-1","Pooled or Ponded",2023-06-27,"Yes",NA,"Not A Priority",NA,NA,NA,33.53115836,-117.70566259,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",65.12940169,65.12831109,100,65.12825351,"LAGUNA NIGUEL"
"105",NA,"J03-9215-1","Pooled or Ponded",2022-08-04,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.53115836,-117.70566259,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",65.12940169,65.12831109,100,65.12825351,"LAGUNA NIGUEL"
"106",NA,"J03-9215-1","Pooled or Ponded",2023-09-01,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.53115836,-117.70566259,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",65.12940169,65.12831109,100,65.12825351,"LAGUNA NIGUEL"
"107",NA,"J03-9215-1","Pooled or Ponded",2022-06-23,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.53115836,-117.70566259,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",65.12940169,65.12831109,100,65.12825351,"LAGUNA NIGUEL"
"108",1.180767,"J04-9249-1","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"109",1.180767,"J04-9249-1","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"110",1.180767,"J04-9249-1","Pooled or Ponded",2022-07-08,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"111",1.180767,"J04-9249-1","Pooled or Ponded",2023-07-05,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"112",1.180767,"J04-9249-1","Pooled or Ponded",2023-07-05,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"113",1.180767,"J04-9249-1","Pooled or Ponded",2023-07-05,"Yes","Direct Connection","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"114",1.180767,"J04-9249-1","Pooled or Ponded",2023-06-29,"Yes",NA,"Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"115",1.180767,"J04-9249-1","Pooled or Ponded",2023-06-29,"Yes",NA,"Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"116",1.180767,"J04-9249-1","Pooled or Ponded",2023-06-29,"Yes",NA,"Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"117",1.180767,"J04-9249-1","Pooled or Ponded",2023-08-28,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"118",1.180767,"J04-9249-1","Pooled or Ponded",2023-08-28,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"119",1.180767,"J04-9249-1","Pooled or Ponded",2023-08-28,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",68,NA,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"120",1.180767,"J04-9249-1","Flowing",2021-07-28,"Yes",NA,"Priority",68,0.318857,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"121",1.180767,"J04-9249-1","Flowing",2021-07-28,"Yes",NA,"Priority",68,0.318857,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"122",1.180767,"J04-9249-1","Flowing",2021-07-28,"Yes",NA,"Priority",68,0.318857,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"123",1.180767,"J04-9249-1","Flowing",2021-05-13,"Yes",NA,"Priority",68,0.235083,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALISO VIEJO",136.4020962,132.5941657,8.068009599,1643.4542726,"LAGUNA NIGUEL"
"124",1.180767,"J04-9249-1","Flowing",2021-05-13,"Yes",NA,"Priority",68,0.235083,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",1435.670475,1180.63964,71.83884675,1643.4542726,"LAGUNA NIGUEL"
"125",1.180767,"J04-9249-1","Flowing",2021-05-13,"Yes",NA,"Priority",68,0.235083,NA,33.55392245,-117.70986334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",330.2274496,330.2219199,20.09314366,1643.4542726,"LAGUNA NIGUEL"
"126",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2023-08-28,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",0.044153567,0.036310178,0.009690605,374.69432682,"LAGUNA NIGUEL"
"127",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2023-08-28,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",374.6646232,374.6583494,99.9903098,374.69432682,"LAGUNA NIGUEL"
"128",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2021-07-28,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",0.044153567,0.036310178,0.009690605,374.69432682,"LAGUNA NIGUEL"
"129",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2021-07-28,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",374.6646232,374.6583494,99.9903098,374.69432682,"LAGUNA NIGUEL"
"130",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2022-06-28,"Yes","Partial - Significant Distance","Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",0.044153567,0.036310178,0.009690605,374.69432682,"LAGUNA NIGUEL"
"131",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2022-06-28,"Yes","Partial - Significant Distance","Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",374.6646232,374.6583494,99.9903098,374.69432682,"LAGUNA NIGUEL"
"132",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2021-05-13,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",0.044153567,0.036310178,0.009690605,374.69432682,"LAGUNA NIGUEL"
"133",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2021-05-13,"Yes",NA,"Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",374.6646232,374.6583494,99.9903098,374.69432682,"LAGUNA NIGUEL"
"134",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2023-06-29,"Yes","Undetermined","Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS",0.044153567,0.036310178,0.009690605,374.69432682,"LAGUNA NIGUEL"
"135",2.4525,"J01-10041-2 (J03P13)","Pooled or Ponded",2023-06-29,"Yes","Undetermined","Priority",53,NA,NA,33.55263878,-117.70882948,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",374.6646232,374.6583494,99.9903098,374.69432682,"LAGUNA NIGUEL"
"136",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2023-06-27,"Yes",NA,"Priority",49,0.069652,NA,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"137",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2022-07-08,"Yes","Direct Connection","Priority",49,0.006522,0,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"138",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2022-07-08,"Yes","Direct Connection","Priority",49,0.006522,0,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"139",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2021-05-13,"Yes","Direct Connection","Priority",49,0.01,0.003,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"140",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2023-09-01,"Yes","Direct Connection","Priority",49,0.042857,NA,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"141",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2022-07-06,"Yes","Direct Connection","Priority",49,NA,NA,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"142",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2021-07-28,"Yes","Direct Connection","Priority",49,0.016531,NA,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"143",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2022-06-23,"Yes","Direct Connection","Priority",49,0.015319,0.004,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"144",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2023-04-27,"Yes",NA,"Priority",49,0.004178,0.012,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"145",0.02678,"J03-9368-2 (J03TBN2)","Flowing",2022-08-04,"Yes","Direct Connection","Priority",49,0.012187,0.004,33.5401077,-117.69538268,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",34.23182653,34.23125331,100,34.23122305,"LAGUNA NIGUEL"
"146",NA,"J03-9216-5","Pooled or Ponded",2022-08-04,"Yes","Partial - Significant Distance",NA,NA,NA,NA,33.5281727,-117.70977013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"147",NA,"J03-9216-5","Pooled or Ponded",2021-05-13,"Yes","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.5281727,-117.70977013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"148",NA,"J03-9216-5","Pooled or Ponded",2021-07-28,"Yes","Direct Connection",NA,NA,NA,NA,33.5281727,-117.70977013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"149",NA,"J03-9216-5","Pooled or Ponded",2023-09-01,"Yes","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.5281727,-117.70977013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"150",NA,"J03-9216-5","Pooled or Ponded",2023-06-27,"Yes",NA,NA,NA,NA,NA,33.5281727,-117.70977013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL"
"151",0.012591,"J03-9234-5","Pooled or Ponded",2021-09-20,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"152",0.012591,"J03-9234-5","Flowing",2022-07-06,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"153",0.012591,"J03-9234-5","Pooled or Ponded",2022-08-31,"Yes",NA,"Not A Priority",NA,NA,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"154",0.012591,"J03-9234-5","Pooled or Ponded",2021-07-12,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"155",0.012591,"J03-9234-5","Pooled or Ponded",2023-08-30,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"156",0.012591,"J03-9234-5",NA,2023-06-28,"Yes","Undetermined","Not A Priority",NA,0.010824,NA,33.51976015,-117.7070197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA NIGUEL",131.5020101,131.499808,100,131.49969178,"LAGUNA NIGUEL"
"157",0.04731,"J03-9215-3","Flowing",2022-08-04,"Yes","Direct Connection","Priority",51,0.025993,0.008,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"158",0.04731,"J03-9215-3","Flowing",2023-09-01,"Yes","Direct Connection","Priority",51,0.107143,NA,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"159",0.04731,"J03-9215-3","Flowing",2023-04-26,"Yes",NA,"Priority",51,0.00453,NA,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"160",0.04731,"J03-9215-3","Flowing",2022-06-23,"Yes","Direct Connection","Priority",51,0.010218,NA,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"161",0.04731,"J03-9215-3","Flowing",2021-05-13,"Yes","Direct Connection","Priority",51,0.0136,0.015,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"162",0.04731,"J03-9215-3","Flowing",2023-06-27,"Yes",NA,"Priority",51,0.173684,NA,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"163",0.04731,"J03-9215-3","Flowing",2021-07-28,"Yes","Direct Connection","Priority",51,0.026,0.012,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
"164",0.04731,"J03-9215-3","Flowing",2022-07-08,"Yes","Direct Connection","Priority",51,0.017647,0.008,33.53410231,-117.70157479,0.03,0.030213984204793,0.0176790540271044,0.048,0.0482737430167598,0.0129730893880628,0.027,0.0375652173913043,0.0745077631075113,"LAGUNA NIGUEL",155.2902966,155.2876962,100,155.28755892,"LAGUNA NIGUEL"
