"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"111",0.228296,"L04-136-1u (L04P07)","Flowing",2021-05-25,"Yes","Direct Connection","Not A Priority",NA,0.09,NA,33.6084557,-117.67902299,NA,NA,NA,NA,NA,"MISSION VIEJO"
"112",0.228296,"L04-136-1u (L04P07)","Flowing",2023-09-28,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.6084557,-117.67902299,NA,NA,NA,NA,NA,"MISSION VIEJO"
"113",0.228296,"L04-136-1u (L04P07)","Flowing",2023-05-18,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.6084557,-117.67902299,NA,NA,NA,NA,NA,"MISSION VIEJO"
"114",0.228296,"L04-136-1u (L04P07)","Flowing",2022-06-29,"Yes","Partial - Significant Distance","Not A Priority",NA,0.126,NA,33.6084557,-117.67902299,NA,NA,NA,NA,NA,"MISSION VIEJO"
"115",0.025068,"L03-240-1 (L03P14)","Flowing",2022-06-22,"Yes","Direct Connection","Priority",46,0.0108,NA,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"116",0.025068,"L03-240-1 (L03P14)","Flowing",2023-07-13,"Yes","Direct Connection","Priority",46,0.007523,0.004,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"117",0.025068,"L03-240-1 (L03P14)","Flowing",2023-09-26,"Yes","Direct Connection","Priority",46,0.123664,0.024,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"118",0.025068,"L03-240-1 (L03P14)","Flowing",2022-08-09,"Yes","Direct Connection","Priority",46,0.019048,0.016,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"119",0.025068,"L03-240-1 (L03P14)","Flowing",2021-05-06,"Yes","Undetermined","Priority",46,0.026727,NA,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"120",0.025068,"L03-240-1 (L03P14)","Flowing",2021-07-30,"Yes","Direct Connection","Priority",46,0.048,0.03,33.61519068,-117.63707703,NA,NA,NA,NA,343.94004359,"MISSION VIEJO"
"121",NA,"L03-172-3","Pooled or Ponded",2021-08-04,"Yes",NA,NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"122",NA,"L03-172-3","Pooled or Ponded",2023-08-28,"Yes",NA,NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"123",NA,"L03-172-3","Pooled or Ponded",2021-05-06,"Yes","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"124",NA,"L03-172-3","Pooled or Ponded",2022-08-09,"Yes",NA,NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"125",NA,"L03-172-3","Pooled or Ponded",2023-07-17,"Yes","Undetermined",NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"126",NA,"L03-172-3","Pooled or Ponded",2022-06-22,"Yes",NA,NA,NA,NA,NA,33.65111943,-117.6375105,NA,NA,NA,NA,NA,"MISSION VIEJO"
"127",0.008624,"L02-374-2 (MVL02P20)","Other - See Comments",2023-08-17,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"128",0.008624,"L02-374-2 (MVL02P20)","Flowing",2021-04-29,"Unknown","Undetermined","Not A Priority",NA,0.0408,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"129",0.008624,"L02-374-2 (MVL02P20)","Flowing",2022-09-26,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"130",0.008624,"L02-374-2 (MVL02P20)","Flowing",2022-06-17,"Unknown","Undetermined","Not A Priority",NA,0.01,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"131",0.008624,"L02-374-2 (MVL02P20)","Pooled or Ponded",2021-08-12,"Unknown",NA,"Not A Priority",NA,NA,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"132",0.008624,"L02-374-2 (MVL02P20)","Dry",2023-06-01,"Unknown","Unsafe to Access","Not A Priority",NA,NA,NA,33.57276685,-117.64558911,"MISSION VIEJO",84.33812721,84.33772952,100,84.33765496,"ORANGE CO"
"133",0.006815,"L03-455-5","Flowing",2023-06-29,"Unknown","Direct Connection","Priority",41,NA,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"134",0.006815,"L03-455-5","Flowing",2023-06-29,"Unknown","Direct Connection","Priority",41,NA,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"135",0.006815,"L03-455-5","Dry",2022-07-06,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"136",0.006815,"L03-455-5","Dry",2022-07-06,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"137",0.006815,"L03-455-5","Dry",2021-08-25,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"138",0.006815,"L03-455-5","Dry",2021-08-25,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"139",0.006815,"L03-455-5","Dry",2022-09-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"140",0.006815,"L03-455-5","Dry",2022-09-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Priority",41,NA,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"141",0.006815,"L03-455-5","Other - See Comments",2023-08-31,"Unknown","Direct Connection","Priority",41,NA,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"142",0.006815,"L03-455-5","Other - See Comments",2023-08-31,"Unknown","Direct Connection","Priority",41,NA,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"143",0.006815,"L03-455-5","Flowing",2021-05-14,"Unknown","Direct Connection","Priority",41,0.0042,NA,33.54240864,-117.67505347,"LAGUNA NIGUEL",21.00817798,21.0078262,88.43637715,23.75471305,"LAGUNA NIGUEL"
"144",0.006815,"L03-455-5","Flowing",2021-05-14,"Unknown","Direct Connection","Priority",41,0.0042,NA,33.54240864,-117.67505347,"SAN JUAN CAPISTRANO",2.746910635,2.746908669,11.56362628,23.75471305,"LAGUNA NIGUEL"
"145",0.166774,"L02-166-3 (L02P26)","Flowing",2022-08-25,"Yes","Undetermined","Priority",83,0.042654,0.026,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"146",0.166774,"L02-166-3 (L02P26)","Flowing",2022-08-25,"Yes","Undetermined","Priority",83,0.042654,0.026,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"147",0.166774,"L02-166-3 (L02P26)","Flowing",2023-06-22,"Yes","Undetermined","Priority",83,0.09,0.04,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"148",0.166774,"L02-166-3 (L02P26)","Flowing",2023-06-22,"Yes","Undetermined","Priority",83,0.09,0.04,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"149",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-19,"Yes","Undetermined","Priority",83,0.54,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"150",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-19,"Yes","Undetermined","Priority",83,0.54,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"151",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-02,"Yes","Undetermined","Priority",83,0.661143,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"152",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-02,"Yes","Undetermined","Priority",83,0.661143,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"153",0.166774,"L02-166-3 (L02P26)","Flowing",2022-11-21,"Yes","Undetermined","Priority",83,0.122222,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"154",0.166774,"L02-166-3 (L02P26)","Flowing",2022-11-21,"Yes","Undetermined","Priority",83,0.122222,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"155",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-15,"Yes","Undetermined","Priority",83,0.190667,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"156",0.166774,"L02-166-3 (L02P26)","Flowing",2021-07-15,"Yes","Undetermined","Priority",83,0.190667,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"157",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-17,"Yes","Undetermined","Priority",83,0.176,0.105,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"158",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-17,"Yes","Undetermined","Priority",83,0.176,0.105,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"159",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-09,"Yes","Undetermined","Priority",83,0.291429,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"160",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-09,"Yes","Undetermined","Priority",83,0.291429,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"161",0.166774,"L02-166-3 (L02P26)","Flowing",2023-09-13,"Yes","Undetermined","Priority",83,0.04033,0.042,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"162",0.166774,"L02-166-3 (L02P26)","Flowing",2023-09-13,"Yes","Undetermined","Priority",83,0.04033,0.042,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"163",0.166774,"L02-166-3 (L02P26)","Flowing",2021-06-03,"Yes","Undetermined","Priority",83,0.294194,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"164",0.166774,"L02-166-3 (L02P26)","Flowing",2021-06-03,"Yes","Undetermined","Priority",83,0.294194,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"165",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-11,"Yes","Undetermined","Priority",83,0.264,NA,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"166",0.166774,"L02-166-3 (L02P26)","Flowing",2021-08-11,"Yes","Undetermined","Priority",83,0.264,NA,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"167",0.166774,"L02-166-3 (L02P26)","Flowing",2022-06-27,"Yes","Undetermined","Priority",83,0.033638,0.021,33.64461309,-117.61379535,"ORANGE CO",4.721197169,2.777891884,0.561546905,494.68519995,"RANCHO SANTA MARGARITA"
"168",0.166774,"L02-166-3 (L02P26)","Flowing",2022-06-27,"Yes","Undetermined","Priority",83,0.033638,0.021,33.64461309,-117.61379535,"RANCHO SANTA MARGARITA",491.9077219,491.907746,99.43845321,494.68519995,"RANCHO SANTA MARGARITA"
"169",0,"L02-344-1","Pooled or Ponded",2022-07-26,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"ORANGE CO",301.1810326,177.2110581,99.37899245,178.3182714,"ORANGE CO"
"170",0,"L02-344-1","Pooled or Ponded",2022-07-26,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"RANCHO SANTA MARGARITA",1.107371133,1.107371188,0.621007707,178.3182714,"ORANGE CO"
"171",0,"L02-344-1","Pooled or Ponded",2021-05-03,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"ORANGE CO",301.1810326,177.2110581,99.37899245,178.3182714,"ORANGE CO"
"172",0,"L02-344-1","Pooled or Ponded",2021-05-03,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"RANCHO SANTA MARGARITA",1.107371133,1.107371188,0.621007707,178.3182714,"ORANGE CO"
"173",0,"L02-344-1","Dry",2023-08-17,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"ORANGE CO",301.1810326,177.2110581,99.37899245,178.3182714,"ORANGE CO"
"174",0,"L02-344-1","Dry",2023-08-17,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"RANCHO SANTA MARGARITA",1.107371133,1.107371188,0.621007707,178.3182714,"ORANGE CO"
"175",0,"L02-344-1","Dry",2023-06-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"ORANGE CO",301.1810326,177.2110581,99.37899245,178.3182714,"ORANGE CO"
"176",0,"L02-344-1","Dry",2023-06-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"RANCHO SANTA MARGARITA",1.107371133,1.107371188,0.621007707,178.3182714,"ORANGE CO"
"177",0,"L02-344-1","Dry",2022-09-19,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"ORANGE CO",301.1810326,177.2110581,99.37899245,178.3182714,"ORANGE CO"
"178",0,"L02-344-1","Dry",2022-09-19,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.59197631,-117.62868986,"RANCHO SANTA MARGARITA",1.107371133,1.107371188,0.621007707,178.3182714,"ORANGE CO"
"179",0.2691,"L03-316-3 (L03P12)","Flowing",2022-08-23,"Yes","Direct Connection","Priority",77,0.477876,0.026,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"180",0.2691,"L03-316-3 (L03P12)","Flowing",2023-05-18,"Yes","Direct Connection","Priority",77,0.725373,NA,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"181",0.2691,"L03-316-3 (L03P12)","Flowing",2023-08-02,"Yes","Direct Connection","Priority",77,0.223834,0.088,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"182",0.2691,"L03-316-3 (L03P12)","Flowing",2021-05-25,"Yes","Direct Connection","Priority",77,0.191781,NA,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"183",0.2691,"L03-316-3 (L03P12)","Flowing",2021-08-03,"Yes","Direct Connection","Priority",77,0.324,NA,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"184",0.2691,"L03-316-3 (L03P12)","Flowing",2022-06-14,"Yes","Direct Connection","Priority",77,0.126,0.071,33.59602196,-117.65590225,"MISSION VIEJO",361.4258238,361.4241195,99.99999995,361.42380014,"MISSION VIEJO"
"185",0.014251,"L02-622-1 (L02P28)","Pooled or Ponded",2021-05-12,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"186",0.014251,"L02-622-1 (L02P28)","Other - See Comments",2021-09-28,"Unknown","Undetermined","Not A Priority",NA,0.0078,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"187",0.014251,"L02-622-1 (L02P28)","Dry",2023-06-12,"Unknown","Unsafe to Access","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"188",0.014251,"L02-622-1 (L02P28)","Pooled or Ponded",2022-07-27,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"189",0.014251,"L02-622-1 (L02P28)","Other - See Comments",2023-08-10,"Unknown",NA,"Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"190",0.014251,"L02-622-1 (L02P28)","Flowing",2022-09-20,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.63591715,-117.61577485,"RANCHO SANTA MARGARITA",256.9321663,256.9321789,100,256.93195174,"RANCHO SANTA MARGARITA"
"191",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2021-05-10,"Yes","Direct Connection","Priority",39,NA,NA,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"192",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2021-05-10,"Yes","Direct Connection","Priority",39,NA,NA,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"193",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2023-09-25,"Yes","Partial - Significant Distance","Priority",39,NA,0.097,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"194",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2023-09-25,"Yes","Partial - Significant Distance","Priority",39,NA,0.097,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"195",0.31644,"L03-691-1 (L03P09)","Flowing",2020-12-18,"Yes",NA,"Priority",39,NA,NA,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"196",0.31644,"L03-691-1 (L03P09)","Flowing",2020-12-18,"Yes",NA,"Priority",39,NA,NA,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"197",0.31644,"L03-691-1 (L03P09)","Flowing",2021-08-25,"Yes","Direct Connection","Priority",39,0.145833,NA,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"198",0.31644,"L03-691-1 (L03P09)","Flowing",2021-08-25,"Yes","Direct Connection","Priority",39,0.145833,NA,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"199",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2022-07-06,"Yes","Partial - Significant Distance","Priority",39,0.3,NA,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"200",0.31644,"L03-691-1 (L03P09)","Pooled or Ponded",2022-07-06,"Yes","Partial - Significant Distance","Priority",39,0.3,NA,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"201",0.31644,"L03-691-1 (L03P09)","Flowing",2023-06-26,"Yes","Direct Connection","Priority",39,0.10098,NA,33.58531041,-117.66200706,"MISSION VIEJO",503.6028829,503.6005082,99.71740555,505.0272419,"MISSION VIEJO"
"202",0.31644,"L03-691-1 (L03P09)","Flowing",2023-06-26,"Yes","Direct Connection","Priority",39,0.10098,NA,33.58531041,-117.66200706,"ORANGE CO",2.425579994,1.42718017,0.28259444,505.0272419,"MISSION VIEJO"
"203",0.16059,"L03-662-3 (L03P16)","Flowing",2023-08-02,"Yes","Partial - Significant Distance","Priority",82,0.114074,0.046,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"204",0.16059,"L03-662-3 (L03P16)","Flowing",2021-09-09,"Yes","Undetermined","Priority",82,0.3456,NA,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"205",0.16059,"L03-662-3 (L03P16)","Flowing",2022-08-23,"Yes","Partial - Significant Distance","Priority",82,0.198473,0.028,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"206",0.16059,"L03-662-3 (L03P16)","Flowing",2022-06-14,"Yes","Partial - Significant Distance","Priority",82,0.066,NA,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"207",0.16059,"L03-662-3 (L03P16)","Flowing",2021-05-25,"Yes","Direct Connection","Priority",82,0.350069,NA,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"208",0.16059,"L03-662-3 (L03P16)","Flowing",2023-05-18,"Yes","Undetermined","Priority",82,0.378135,0.064,33.62464864,-117.64825079,"MISSION VIEJO",436.6507695,436.6487105,100,436.64832448,"MISSION VIEJO"
"209",0.458897,"L04-266-5","Flowing",2023-08-03,"Yes","Direct Connection","Priority",96,0.505135,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"210",0.458897,"L04-266-5","Flowing",2021-08-02,"Yes","Direct Connection","Priority",96,0.658283,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"211",0.458897,"L04-266-5","Flowing",2021-07-15,"Yes",NA,"Priority",96,0.44625,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"212",0.458897,"L04-266-5","Flowing",2022-08-23,"Yes","Direct Connection","Priority",96,0.319568,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"213",0.458897,"L04-266-5","Flowing",2021-05-25,"Yes","Direct Connection","Priority",96,0.4872,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"214",0.458897,"L04-266-5","Flowing",2021-08-11,"Yes","Direct Connection","Priority",96,0.641489,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"215",0.458897,"L04-266-5","Flowing",2022-06-14,"Yes","Direct Connection","Priority",96,0.215282,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"216",0.458897,"L04-266-5","Flowing",2021-08-03,"Yes","Direct Connection","Priority",96,0.570805,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"217",0.458897,"L04-266-5","Flowing",2021-08-17,"Yes","Direct Connection","Priority",96,0.594,0.143,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"218",0.458897,"L04-266-5","Flowing",2023-05-18,"Yes","Direct Connection","Priority",96,0.282188,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"219",0.458897,"L04-266-5","Flowing",2021-07-19,"Yes","Direct Connection","Priority",96,0.45264,NA,33.60731715,-117.66888026,"MISSION VIEJO",577.8558118,577.853087,100,577.85257612,"MISSION VIEJO"
"220",0.213365,"L04-672-1","Flowing",2023-07-11,"Yes","Undetermined","Priority",64,0.16,NA,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"221",0.213365,"L04-672-1","Flowing",2023-08-01,"Yes","Undetermined","Priority",64,0.185965,NA,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"222",0.213365,"L04-672-1","Flowing",2023-07-25,"Yes","Undetermined","Priority",64,0.277778,0.115,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"223",0.213365,"L04-672-1","Flowing",2023-08-08,"Yes","Undetermined","Priority",64,0.121558,0.109,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"224",0.213365,"L04-672-1","Flowing",2022-08-23,"Yes","Partial - Significant Distance","Priority",64,0.178218,0.05,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"225",0.213365,"L04-672-1","Flowing",2023-05-18,"Yes","Direct Connection","Priority",64,0.384,0.118,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"226",0.213365,"L04-672-1","Flowing",2022-06-29,"Yes","Partial - Significant Distance","Priority",64,0.109412,0.059,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
"227",0.213365,"L04-672-1","Flowing",2021-05-06,"Yes","Undetermined","Priority",64,0.272727,NA,33.612238,-117.680662,NA,NA,NA,NA,NA,"MISSION VIEJO"
