"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","SWN_median2021","SWN_avg2021","SWN_sd2021","SWN_median2022","SWN_avg2022","SWN_sd2022","SWN_median2023","SWN_avg2023","SWN_sd2023","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"84",0.170103,"J01-9082-2","Flowing",2023-04-27,"Yes",NA,"Priority",57,0.872354,0.017,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"85",0.170103,"J01-9082-2","Flowing",2023-04-27,"Yes",NA,"Priority",57,0.872354,0.017,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"86",0.170103,"J01-9082-2","Flowing",2022-07-13,"Yes","Direct Connection","Priority",57,0.041143,0.011,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"87",0.170103,"J01-9082-2","Flowing",2022-07-13,"Yes","Direct Connection","Priority",57,0.041143,0.011,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"88",0.170103,"J01-9082-2","Flowing",2022-07-13,"Yes","Direct Connection","Priority",57,0.041143,0.013,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"89",0.170103,"J01-9082-2","Flowing",2022-07-13,"Yes","Direct Connection","Priority",57,0.041143,0.013,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"90",0.170103,"J01-9082-2","Flowing",2022-06-23,"Yes","Direct Connection","Priority",57,0.1,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"91",0.170103,"J01-9082-2","Flowing",2022-06-23,"Yes","Direct Connection","Priority",57,0.1,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"92",0.170103,"J01-9082-2","Flowing",2022-08-22,"Yes","Direct Connection","Priority",57,0.066965,0.032,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"93",0.170103,"J01-9082-2","Flowing",2022-08-22,"Yes","Direct Connection","Priority",57,0.066965,0.032,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"94",0.170103,"J01-9082-2","Flowing",2021-05-26,"Yes","Undetermined","Priority",57,0.126,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"95",0.170103,"J01-9082-2","Flowing",2021-05-26,"Yes","Undetermined","Priority",57,0.126,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"96",0.170103,"J01-9082-2","Flowing",2021-09-07,"Yes","Undetermined","Priority",57,0.126,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"97",0.170103,"J01-9082-2","Flowing",2021-09-07,"Yes","Undetermined","Priority",57,0.126,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"98",0.170103,"J01-9082-2","Flowing",2023-08-09,"Yes","Partial - Significant Distance","Priority",57,0.105,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"99",0.170103,"J01-9082-2","Flowing",2023-08-09,"Yes","Partial - Significant Distance","Priority",57,0.105,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"100",0.170103,"J01-9082-2","Flowing",2023-05-30,"Yes","Undetermined","Priority",57,NA,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"101",0.170103,"J01-9082-2","Flowing",2023-05-30,"Yes","Undetermined","Priority",57,NA,NA,33.5815891,-117.74576013,0.045,0.0483764297385621,0.0639255327176223,0.037,0.0385664739884393,0.0148771100807725,0.042,0.0584583333333333,0.180900139659819,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"102",0.005053,"J01-9082-3","Dry",2022-06-23,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"103",0.005053,"J01-9082-3","Dry",2022-06-23,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"104",0.005053,"J01-9082-3","Dry",2022-08-22,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"105",0.005053,"J01-9082-3","Dry",2022-08-22,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"106",0.005053,"J01-9082-3","Dry",2023-08-09,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"107",0.005053,"J01-9082-3","Dry",2023-08-09,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"108",0.005053,"J01-9082-3","Dry",2022-07-13,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"109",0.005053,"J01-9082-3","Dry",2022-07-13,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"110",0.005053,"J01-9082-3","Dry",2023-04-27,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"111",0.005053,"J01-9082-3","Dry",2023-04-27,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"112",0.005053,"J01-9082-3","Dry",2023-05-30,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"113",0.005053,"J01-9082-3","Dry",2023-05-30,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58158523,-117.74573687,0,0.000295683551198257,0.000912411351217379,0,0.000425287356321839,0.000591504086696869,0,4.16666666666667e-05,0.000200423702886267,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"114",0.003,"J01-9275-1","Dry",2023-07-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",87.17708866,27.00260807,99.64416058,27.09901317,"LAKE FOREST"
"115",0.003,"J01-9275-1","Dry",2023-07-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",0.096430085,0.09642963,0.355841536,27.09901317,"LAKE FOREST"
"116",0.003,"J01-9275-1","Dry",2021-05-04,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",87.17708866,27.00260807,99.64416058,27.09901317,"LAKE FOREST"
"117",0.003,"J01-9275-1","Dry",2021-05-04,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",0.096430085,0.09642963,0.355841536,27.09901317,"LAKE FOREST"
"118",0.003,"J01-9275-1","Dry",2023-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",87.17708866,27.00260807,99.64416058,27.09901317,"LAKE FOREST"
"119",0.003,"J01-9275-1","Dry",2023-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.64907787,-117.66135278,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",0.096430085,0.09642963,0.355841536,27.09901317,"LAKE FOREST"
"120",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-08-09,"Yes","Partial - Significant Distance","Priority",54,0.119205,0.004,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"121",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-08-09,"Yes","Partial - Significant Distance","Priority",54,0.119205,0.004,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"122",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",54,0.096923,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"123",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",54,0.096923,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"124",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",54,0.096923,0.029,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"125",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-05-05,"Yes","Direct Connection","Priority",54,0.096923,0.029,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"126",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-25,"Yes",NA,"Priority",54,NA,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"127",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-25,"Yes",NA,"Priority",54,NA,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"128",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-08-08,"Yes","Undetermined","Priority",54,0.107263,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"129",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-08-08,"Yes","Undetermined","Priority",54,0.107263,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"130",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-18,"Yes","Direct Connection","Priority",54,0.044444,0.016,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"131",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-18,"Yes","Direct Connection","Priority",54,0.044444,0.016,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"132",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-11-08,"Yes","Direct Connection","Priority",54,NA,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"133",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-11-08,"Yes","Direct Connection","Priority",54,NA,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"134",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-05-22,"Yes",NA,"Priority",54,0.092221,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"135",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-05-22,"Yes",NA,"Priority",54,0.092221,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"136",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-11,"Yes","Direct Connection","Priority",54,0.027883,0.026,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"137",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-07-11,"Yes","Direct Connection","Priority",54,0.027883,0.026,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"138",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-30,"Yes","Partial - Significant Distance","Priority",54,0.024,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"139",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-30,"Yes","Partial - Significant Distance","Priority",54,0.024,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"140",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-30,"Yes","Partial - Significant Distance","Priority",54,0.024,0,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"141",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-30,"Yes","Partial - Significant Distance","Priority",54,0.024,0,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"142",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-08-01,"Yes","Direct Connection","Priority",54,0.055618,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"143",0.186781,"J07-9109-4 (J07P02)","Flowing",2023-08-01,"Yes","Direct Connection","Priority",54,0.055618,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"144",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-11-03,"Yes","Direct Connection","Priority",54,0.012,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"145",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-11-03,"Yes","Direct Connection","Priority",54,0.012,NA,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"146",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-07-20,"Yes","Direct Connection","Priority",54,0.113004,0.017,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"147",0.186781,"J07-9109-4 (J07P02)","Flowing",2021-07-20,"Yes","Direct Connection","Priority",54,0.113004,0.017,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"148",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-21,"Yes","Partial - Significant Distance","Priority",54,0.033659,0.007,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"LAKE FOREST",16.25802004,5.035829366,1.275132081,394.92574829,"MISSION VIEJO"
"149",0.186781,"J07-9109-4 (J07P02)","Flowing",2022-06-21,"Yes","Partial - Significant Distance","Priority",54,0.033659,0.007,33.64644918,-117.65579732,0,0.00270717592592593,0.0119947832662696,0.003,0.00447428571428571,0.00613339937138718,0.004,2.70529090909091,18.9045730559315,"MISSION VIEJO",389.8921068,389.8902683,98.72486798,394.92574829,"MISSION VIEJO"
"150",0.004993,"J01-9046-3","Flowing",2023-07-27,"Yes","Partial - Significant Distance","Not A Priority",NA,0.024,NA,33.65614256,-117.65941801,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",50.13144774,15.52793121,100,15.52791748,"LAKE FOREST"
"151",0.004993,"J01-9046-3","Pooled or Ponded",2021-05-04,"Yes","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65614256,-117.65941801,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",50.13144774,15.52793121,100,15.52791748,"LAKE FOREST"
"152",0.034405,"J01-9005-1 (J03P05)","Flowing",2021-07-15,"Yes","Direct Connection","Priority",57,0.033085,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"153",0.034405,"J01-9005-1 (J03P05)","Flowing",2022-07-08,"Yes","Direct Connection","Priority",57,0.019971,0.006,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"154",0.034405,"J01-9005-1 (J03P05)","Flowing",2021-08-17,"Yes","Direct Connection","Priority",57,0.02855,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"155",0.034405,"J01-9005-1 (J03P05)","Flowing",2023-06-29,"Yes","Direct Connection","Priority",57,0.04,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"156",0.034405,"J01-9005-1 (J03P05)","Flowing",2021-07-19,"Yes","Direct Connection","Priority",57,0.019,0.015,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"157",0.034405,"J01-9005-1 (J03P05)","Flowing",2023-04-26,"Yes",NA,"Priority",57,0.043334,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"158",0.034405,"J01-9005-1 (J03P05)","Flowing",2023-08-28,"Yes","Direct Connection","Priority",57,NA,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"159",0.034405,"J01-9005-1 (J03P05)","Flowing",2021-08-02,"Yes","Direct Connection","Priority",57,0.03,0.015,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
