FACILITYID,EMC_Group,RC,RC_WMAcf,EMC_Group_Area,Area_Rainfall,Trib_LU_Volume_RC,Trib_LU_Volume_RC_WMAcf,TotalVol_RC,TotalVol_RC_WMAcf
J03-9368-1 (J03TBN1),business,0.422,0.14449337642180793,15.41414485,20.2,10.949694696611665,3.7491904206193922,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),business,0.486,0.12161927879041888,0.001139604,20.2,9.323100324e-4,2.3330632458757214e-4,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),developed open space,0.217,0.03558707832292528,0.757839213,20.2,0.27682603385535004,0.045398293772512005,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),multi-family,0.485,0.13696337177934276,0.458318134,20.2,0.37417856323316667,0.105667541583432,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),open space,0.078,0.01509272325584778,0.108145118,20.2,0.014199453993399998,0.0027475439680324206,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),single family,0.405,0.07981888209877125,59.346074110000004,20.2,40.4591860244925,7.973844442225237,64.96514430739998,14.418271345191743
J03-9368-1 (J03TBN1),surface street,0.471,0.09285404040906696,16.25796459,20.2,12.8901272251815,2.5411897966985504,64.96514430739998,14.418271345191743
J03-9368-2 (J03TBN2),developed open space,0.217,0.03558707832292528,0.489608598,20.2,0.1788458607061,0.029329961533082788,23.5804362920984,4.641388914413237
J03-9368-2 (J03TBN2),open space,0.078,0.01509272325584778,0.743765269,20.2,0.09765637981969999,0.018896163010085766,23.5804362920984,4.641388914413237
J03-9368-2 (J03TBN2),single family,0.405,0.07981888209877125,25.72848521,20.2,17.5403947919175,3.456925194720899,23.5804362920984,4.641388914413237
J03-9368-2 (J03TBN2),surface street,0.471,0.09285404040906696,7.269394286,20.2,5.7635392596551,1.1362375951491688,23.5804362920984,4.641388914413237
J04-9249-1,agriculture,0.222,0.01579763902777137,4.680605057,20.2,1.7491421098009003,0.1244698903554462,1114.7444287903681,238.37212803882963
J04-9249-1,agriculture,0.222,0.222,4.680605057,20.2,1.7491421098009003,1.7491421098009003,1114.7444287903681,238.37212803882963
J04-9249-1,business,0.414,0.09586073875868442,15.07540758,20.2,10.506051542502,2.4326518413069027,1114.7444287903681,238.37212803882963
J04-9249-1,business,0.486,0.12161927879041888,115.320941157,20.2,94.3440619605417,23.609170316460233,1114.7444287903681,238.37212803882963
J04-9249-1,developed open space,0.217,0.03558707832292528,192.428184905,20.2,70.29080880938142,11.527394094383514,1114.7444287903681,238.37212803882963
J04-9249-1,highway/arterial,0.45,0.12604461666229483,69.13761418,20.2,52.37174274135,14.669280528377294,1114.7444287903681,238.37212803882963
J04-9249-1,multi-family,0.485,0.13696337177934276,144.8825178,20.2,118.28450224054998,33.40339021877721,1114.7444287903681,238.37212803882963
J04-9249-1,open space,0.078,0.01509272325584778,28.298596700999997,20.2,3.7156057468413,0.7189565290373505,1114.7444287903681,238.37212803882963
J04-9249-1,single family,0.405,0.07981888209877125,805.5413722,20.2,549.17783049735,108.23397655241223,1114.7444287903681,238.37212803882963
J04-9249-1,surface street,0.471,0.09285404040906696,268.090485,20.2,212.55554103224998,41.903695957918536,1114.7444287903681,238.37212803882963
J05-9255-1 (J05P01),business,0.486,0.12161927879041888,11.43632841,20.2,9.356060272221,2.341311322278206,46.85400002084877,10.29773537004277
J05-9255-1 (J05P01),developed open space,0.217,0.03558707832292528,7.588228547,20.2,2.7718534177433165,0.4545721874511499,46.85400002084877,10.29773537004277
J05-9255-1 (J05P01),multi-family,0.485,0.13696337177934276,9.470166915,20.2,7.73160210552125,2.1833944198524873,46.85400002084877,10.29773537004277
J05-9255-1 (J05P01),open space,0.078,0.01509272325584778,4.807819804,20.2,0.6312667402652,0.1221478745056898,46.85400002084877,10.29773537004277
J05-9255-1 (J05P01),single family,0.405,0.07981888209877125,24.91623158,20.2,16.986640879665003,3.347789347229997,46.85400002084877,10.29773537004277
J05-9255-1 (J05P01),surface street,0.471,0.09285404040906696,11.82641938,20.2,9.376576605433,1.8485202187252396,46.85400002084877,10.29773537004277
J05-9271-1,multi-family,0.485,0.13696337177934276,1.094484793,20.2,0.8935556264184167,0.25233895147766827,1.4560854827362166,0.3632374016047163
J05-9271-1,surface street,0.471,0.09285404040906696,0.709503508,20.2,0.5625298563178,0.11089845012704805,1.4560854827362166,0.3632374016047163
J05-9271-2,multi-family,0.485,0.13696337177934276,3.30885326,20.2,2.701402949018333,0.7628726936746616,3.256029043048983,0.8722129776386636
J05-9271-2,surface street,0.471,0.09285404040906696,0.699534709,20.2,0.55462609403065,0.10934028396400203,3.256029043048983,0.8722129776386636
J05-9271-3,multi-family,0.485,0.13696337177934276,1.714540525,20.2,1.3997794602854166,0.395295906449813,1.4012393167548665,0.3955837059648995
J05-9271-3,surface street,0.471,0.09285404040906696,0.001841277,20.2,0.00145985646945,2.8779951508651406e-4,1.4012393167548665,0.3955837059648995
J05-9271-4,multi-family,0.485,0.13696337177934276,2.41611156,20.2,1.9725537461100002,0.5570466228519572,2.16012013935745,0.59402389983281
J05-9271-4,surface street,0.471,0.09285404040906696,0.236572357,20.2,0.18756639324745,0.0369772769808528,2.16012013935745,0.59402389983281
J05-9271-5,multi-family,0.485,0.13696337177934276,6.693761141,20.2,5.464898158198083,1.5432801611907827,5.912096791730983,1.6314419446067985
J05-9271-5,surface street,0.471,0.09285404040906696,0.564039394,20.2,0.4471986335329,0.08816178341601577,5.912096791730983,1.6314419446067985
J05-9271-6,developed open space,0.217,0.03558707832292528,2.223558505,20.2,0.8122288625680834,0.13320208363295344,13.356796377378583,3.5857707169618553
J05-9271-6,multi-family,0.485,0.13696337177934276,14.08740627,20.2,11.5011932689325,3.247922081647168,13.356796377378583,3.5857707169618553
J05-9271-6,open space,0.078,0.01509272325584778,2.186494104,20.2,0.2870866758552,0.055550253193895,13.356796377378583,3.5857707169618553
J05-9271-6,surface street,0.471,0.09285404040906696,0.953884808,20.2,0.7562875700227999,0.1490962984878389,13.356796377378583,3.5857707169618553
J05-9271-7,developed open space,0.217,0.03558707832292528,1.27990113,20.2,0.46752655110350005,0.07667236862749946,6.561057977593516,1.756765555869613
J05-9271-7,multi-family,0.485,0.13696337177934276,6.879327325,20.2,5.616397483585416,1.5860633744430404,6.561057977593516,1.756765555869613
J05-9271-7,open space,0.078,0.01509272325584778,0.069954298,20.2,0.0091849993274,0.0017772647814563616,6.561057977593516,1.756765555869613
J05-9271-7,surface street,0.471,0.09285404040906696,0.590211192,20.2,0.46794894357720007,0.09225254801761684,6.561057977593516,1.756765555869613
J05-9800-1,developed open space,0.217,0.03558707832292528,5.258816855,20.2,1.9209581501839166,0.3150289776297544,12.242444943047117,2.3486146156974166
J05-9800-1,open space,0.078,0.01509272325584778,1.699227226,20.2,0.22310853477380002,0.04317070988921352,12.242444943047117,2.3486146156974166
J05-9800-1,single family,0.405,0.07981888209877125,10.0731317,20.2,6.867357536475001,1.3534439544049535,12.242444943047117,2.3486146156974166
J05-9800-1,surface street,0.471,0.09285404040906696,4.075197984,20.2,3.2310207216144,0.6369709737734951,12.242444943047117,2.3486146156974166
J05-9800-2,business,0.414,0.09586073875868442,0.001073297,20.2,7.479806792999999e-4,1.7319318960125753e-4,5.2396462569726,0.9806277132767296
J05-9800-2,developed open space,0.217,0.03558707832292528,3.5200617960000002,20.2,1.2858199063822,0.21086900330691152,5.2396462569726,0.9806277132767296
J05-9800-2,open space,0.078,0.01509272325584778,20.33318354,20.2,2.669746998802,0.5165865720006252,5.2396462569726,0.9806277132767296
J05-9800-2,surface street,0.471,0.09285404040906696,1.618630726,20.2,1.2833313711091,0.2529989447795917,5.2396462569726,0.9806277132767296
J06-10011-1 (J06P01),business,0.486,0.12161927879041888,230.4543464,20.2,188.53470078984,47.17994719553036,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),developed open space,0.217,0.03558707832292528,44.985154009999995,20.2,16.432327007286165,2.6948318351899223,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),highway/arterial,0.45,0.12604461666229483,27.88883177,20.2,21.125790065775,5.917315801174947,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),multi-family,0.485,0.13696337177934276,378.4749095,20.2,308.99322403095834,87.25928622731936,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),open space,0.078,0.01509272325584778,0.266551331,20.2,0.0349981897603,0.00677202554497248,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),single family,0.405,0.07981888209877125,87.19134023,20.2,59.4426962018025,11.71518409818457,726.6850161093273,180.8200349656756
J06-10011-1 (J06P01),surface street,0.471,0.09285404040906696,166.6409533,20.2,132.121279823905,26.04669778273146,726.6850161093273,180.8200349656756
J06-9079-1 (J06P03),agriculture,0.222,0.01579763902777137,0.444757767,20.2,0.1662059775279,0.011827306474070471,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),agriculture,0.222,0.222,0.444757767,20.2,0.1662059775279,0.1662059775279,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),business,0.414,0.09586073875868442,7.902702277,20.2,5.5073932168413,1.2752241120796486,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),business,0.486,0.12161927879041888,41.472080355,20.2,33.9283089384255,8.490404246234222,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),developed open space,0.217,0.03558707832292528,68.818561403,20.2,25.13827350449252,4.122570083444666,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),highway/arterial,0.45,0.12604461666229483,1.46804521,20.2,1.1120442465750002,0.311482646157903,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),multi-family,0.485,0.13696337177934276,59.08014075,20.2,48.2340115773125,13.621222391902215,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),open space,0.078,0.01509272325584778,18.82260884,20.2,2.471408540692,0.47820878406157663,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),single family,0.405,0.07981888209877125,98.80545501,20.2,67.3606189530675,13.27567728966704,238.7697863458816,52.533613680819364
J06-9079-1 (J06P03),surface street,0.471,0.09285404040906696,68.97309127,20.2,54.68531541341949,10.78079084327012,238.7697863458816,52.533613680819364
J06-9362-1,agriculture,0.222,0.01579763902777137,0.444757767,20.2,0.1662059775279,0.011827306474070471,1003.2994352388756,240.73668945185827
J06-9362-1,agriculture,0.222,0.222,0.444757767,20.2,0.1662059775279,0.1662059775279,1003.2994352388756,240.73668945185827
J06-9362-1,business,0.414,0.09586073875868442,7.902702277,20.2,5.5073932168413,1.2752241120796486,1003.2994352388756,240.73668945185827
J06-9362-1,business,0.486,0.12161927879041888,273.030904295,20.2,223.3665828037395,55.89646647422054,1003.2994352388756,240.73668945185827
J06-9362-1,developed open space,0.217,0.03558707832292528,124.290957252,20.2,45.401415168201396,7.445639251439774,1003.2994352388756,240.73668945185827
J06-9362-1,highway/arterial,0.45,0.12604461666229483,29.35687698,20.2,22.23783431235,6.22879844733285,1003.2994352388756,240.73668945185827
J06-9362-1,multi-family,0.485,0.13696337177934276,437.5892395,20.2,357.25514828179166,100.88839112206858,1003.2994352388756,240.73668945185827
J06-9362-1,open space,0.078,0.01509272325584778,19.08916017,20.2,2.5064067303210003,0.4849808095811429,1003.2994352388756,240.73668945185827
J06-9362-1,single family,0.405,0.07981888209877125,214.0537166,20.2,145.93112129205,28.760639419633645,1003.2994352388756,240.73668945185827
J06-9362-1,surface street,0.471,0.09285404040906696,253.2145065,20.2,200.76112147852498,39.57851653150013,1003.2994352388756,240.73668945185827
J07-9019-2,business,0.486,0.12161927879041888,0.213678123,20.2,0.1748100724263,0.04374542167445987,0.5162718728616,0.10445943508561245
J07-9019-2,developed open space,0.217,0.03558707832292528,0.545310636,20.2,0.19919288682019998,0.032666787394654596,0.5162718728616,0.10445943508561245
J07-9019-2,surface street,0.471,0.09285404040906696,0.179439886,20.2,0.1422689136151,0.028047226016497985,0.5162718728616,0.10445943508561245
J07-9019-3,developed open space,0.217,0.03558707832292528,2.126880098,20.2,0.7769138517977667,0.12741057186217827,14.002304430099068,2.7340633039334254
J07-9019-3,open space,0.078,0.01509272325584778,0.240079392,20.2,0.0315224241696,0.006099477235195129,14.002304430099068,2.7340633039334254
J07-9019-3,single family,0.405,0.07981888209877125,12.91751179,20.2,8.8065136628325,1.7356199401354209,14.002304430099068,2.7340633039334254
J07-9019-3,surface street,0.471,0.09285404040906696,5.533650112,20.2,4.3873544912992,0.8649333147006314,14.002304430099068,2.7340633039334254
J07-9022-1,developed open space,0.217,0.03558707832292528,1.654770623,20.2,0.6044601290715167,0.09912889380808104,59.49908422991219,12.850200428613158
J07-9022-1,multi-family,0.485,0.13696337177934276,16.4150704,20.2,13.401537059066667,3.78457670646513,59.49908422991219,12.850200428613158
J07-9022-1,open space,0.078,0.01509272325584778,0.411367035,20.2,0.054012491695499994,0.010451225506653306,59.49908422991219,12.850200428613158
J07-9022-1,single family,0.405,0.07981888209877125,48.03934953,20.2,32.750826542077505,6.454652746665166,59.49908422991219,12.850200428613158
J07-9022-1,surface street,0.471,0.09285404040906696,16.00333986,20.2,12.688248008001,2.501390856168128,59.49908422991219,12.850200428613158
J07-9022-2,business,0.486,0.12161927879041888,1.029870097,20.2,0.8425367263557001,0.21084096504901387,28.686527102306588,5.664319425895707
J07-9022-2,developed open space,0.217,0.03558707832292528,2.857546795,20.2,1.0438142184335835,0.17118109836856665,28.686527102306588,5.664319425895707
J07-9022-2,single family,0.405,0.07981888209877125,28.79737382,20.2,19.632609601785003,3.86926654591625,28.686527102306588,5.664319425895707
J07-9022-2,surface street,0.471,0.09285404040906696,9.040255478,20.2,7.1675665557323,1.4130308165618768,28.686527102306588,5.664319425895707
J07-9022-3,business,0.486,0.12161927879041888,0.9944748919999999,20.2,0.8135799091452,0.20359465388603648,30.3143530844369,5.954435865411639
J07-9022-3,developed open space,0.217,0.03558707832292528,5.184556716,20.2,1.8938321590762,0.3105804303019328,30.3143530844369,5.954435865411639
J07-9022-3,open space,0.078,0.01509272325584778,2.46057754,20.2,0.323073831002,0.06251364003230411,30.3143530844369,5.954435865411639
J07-9022-3,single family,0.405,0.07981888209877125,26.45255884,20.2,18.03403198917,3.5542130200222943,30.3143530844369,5.954435865411639
J07-9022-3,surface street,0.471,0.09285404040906696,11.66656391,20.2,9.2498351960435,1.823534121169072,30.3143530844369,5.954435865411639
J07-9022-4,business,0.486,0.12161927879041888,4.782910492,20.2,3.9128990735051996,0.9791851096695487,28.344948990099585,5.751879083665794
J07-9022-4,developed open space,0.217,0.03558707832292528,3.481992952,20.2,1.2719139921497333,0.20858849243620797,28.344948990099585,5.751879083665794
J07-9022-4,open space,0.078,0.01509272325584778,1.76625803,20.2,0.23190967933899997,0.044873700136101626,28.344948990099585,5.751879083665794
J07-9022-4,single family,0.405,0.07981888209877125,22.30607792,20.2,15.207168621960003,2.9970844426971825,28.344948990099585,5.751879083665794
J07-9022-4,surface street,0.471,0.09285404040906696,9.738358609,20.2,7.72105762314565,1.522147338726753,28.344948990099585,5.751879083665794
J07-9022-6,business,0.486,0.12161927879041888,0.994471008,20.2,0.8135767316447999,0.20359385873108382,30.314231646854605,5.954412002944648
J07-9022-6,developed open space,0.217,0.03558707832292528,5.184537054,20.2,1.8938249768752997,0.3105792524514906,30.314231646854605,5.954412002944648
J07-9022-6,open space,0.078,0.01509272325584778,2.460568175,20.2,0.32307260137750005,0.06251340210432609,30.314231646854605,5.954412002944648
J07-9022-6,single family,0.405,0.07981888209877125,26.45245364,20.2,18.033960269070004,3.554198885162527,30.314231646854605,5.954412002944648
J07-9022-6,surface street,0.471,0.09285404040906696,11.66651582,20.2,9.249797067887,1.8235266044952203,30.314231646854605,5.954412002944648
J07-9109-1,developed open space,0.217,0.03558707832292528,13.97653942,20.2,5.105396907802334,0.8372634084220376,28.939488974907633,5.531669391173034
J07-9109-1,open space,0.078,0.01509272325584778,7.188977716,20.2,0.9439127741108,0.18264377278607516,28.939488974907633,5.531669391173034
J07-9109-1,single family,0.405,0.07981888209877125,21.52879547,20.2,14.6772563116725,2.892647385369959,28.939488974907633,5.531669391173034
J07-9109-1,surface street,0.471,0.09285404040906696,10.35873492,20.2,8.212922981321999,1.6191148245949631,28.939488974907633,5.531669391173034
J07-9109-2,business,0.486,0.12161927879041888,1.669192859,20.2,1.3655666779479,0.3417268199840572,103.08296447371248,19.690018640414024
J07-9109-2,developed open space,0.217,0.03558707832292528,66.047482459,20.2,24.12604455089838,3.9565688343557848,103.08296447371248,19.690018640414024
J07-9109-2,highway/arterial,0.45,0.12604461666229483,1.799690899,20.2,1.3632658559925002,0.3818496049497109,103.08296447371248,19.690018640414024
J07-9109-2,open space,0.078,0.01509272325584778,31.756091474,20.2,4.169574810536201,0.8067979321791898,103.08296447371248,19.690018640414024
J07-9109-2,single family,0.405,0.07981888209877125,67.69687384,20.2,46.15234374042,9.095872799008758,103.08296447371248,19.690018640414024
J07-9109-2,surface street,0.471,0.09285404040906696,32.67474155,20.2,25.906168837917498,5.107202649936524,103.08296447371248,19.690018640414024
J07-9109-3,business,0.422,0.14449337642180793,5.795973057,20.2,4.1172660605909,1.4097575230371924,13.434141695320735,3.198915114590641
J07-9109-3,developed open space,0.217,0.03558707832292528,3.799285579,20.2,1.3878157005823835,0.2275958803429064,13.434141695320735,3.198915114590641
J07-9109-3,open space,0.078,0.01509272325584778,2.753928968,20.2,0.36159087349839997,0.06996655109681556,13.434141695320735,3.198915114590641
J07-9109-3,single family,0.405,0.07981888209877125,6.833764814,20.2,4.6589191619445005,0.9181968377653191,13.434141695320735,3.198915114590641
J07-9109-3,surface street,0.471,0.09285404040906696,3.668474363,20.2,2.9085498987045497,0.5733983223484075,13.434141695320735,3.198915114590641
J07-9109-4 (J07P02),business,0.422,0.14449337642180793,44.25864932,20.2,31.439869188617337,10.765054154794516,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),business,0.486,0.12161927879041888,32.293845435,20.2,26.4195949503735,6.611382888476168,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),developed open space,0.217,0.03558707832292528,62.140011629,20.2,22.698710581213216,3.7224921257283294,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),highway/arterial,0.45,0.12604461666229483,11.25348944,20.2,8.5245182508,2.3877103003396045,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),multi-family,0.485,0.13696337177934276,38.69626205,20.2,31.592273275320835,8.921617051468788,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),open space,0.078,0.01509272325584778,8.083474046,20.2,1.0613601422398,0.20536942181554532,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),single family,0.405,0.07981888209877125,127.8891464,20.2,87.18842555820001,17.18341397532706,264.6709995761502,60.78698541695811
J07-9109-4 (J07P02),surface street,0.471,0.09285404040906696,70.31121603,20.2,55.7462476293855,10.989945499008098,264.6709995761502,60.78698541695811
J07-9110-1,developed open space,0.217,0.03558707832292528,23.1630787,20.2,8.461086597798333,1.38758226475992,52.27685293444804,10.013555767656939
J07-9110-1,open space,0.078,0.01509272325584778,21.644392544,20.2,2.8419087410272,0.549899258291004,52.27685293444804,10.013555767656939
J07-9110-1,single family,0.405,0.07981888209877125,40.19131378,20.2,27.400428169515003,5.40017665560091,52.27685293444804,10.013555767656939
J07-9110-1,surface street,0.471,0.09285404040906696,17.11979495,20.2,13.573429426107499,2.6758975890051047,52.27685293444804,10.013555767656939
J07-9110-2,business,0.422,0.14449337642180793,11.41645216,20.2,8.109867066058666,2.7768295609166778,65.39202164058601,13.650923589031486
J07-9110-2,developed open space,0.217,0.03558707832292528,33.208095080999996,20.2,12.130363664837947,1.989328119014539,65.39202164058601,13.650923589031486
J07-9110-2,open space,0.078,0.01509272325584778,31.103081532999997,20.2,4.0838346052829,0.7902075066690918,65.39202164058601,13.650923589031486
J07-9110-2,single family,0.405,0.07981888209877125,41.8582287,20.2,28.536847416225,5.624146319472316,65.39202164058601,13.650923589031486
J07-9110-2,surface street,0.471,0.09285404040906696,15.80514459,20.2,12.5311088881815,2.4704120829588603,65.39202164058601,13.650923589031486
J07-9110-3,developed open space,0.217,0.03558707832292528,15.938339223,20.2,5.82200967917485,0.9547848592148592,25.23574892768915,4.770433006216601
J07-9110-3,open space,0.078,0.01509272325584778,23.09216729,20.2,3.032001565177,0.5866815453142792,25.23574892768915,4.770433006216601
J07-9110-3,single family,0.405,0.07981888209877125,14.18492005,20.2,9.6705692440875,1.9059111761032683,25.23574892768915,4.770433006216601
J07-9110-3,surface street,0.471,0.09285404040906696,8.464613028,20.2,6.7111684392498,1.3230554255841949,25.23574892768915,4.770433006216601
K01-12032-1,developed open space,0.217,0.03558707832292528,0.054695786,20.2,0.019979459029366667,0.0032765464208651994,1.7830613349667668,0.35080184277443804
K01-12032-1,single family,0.405,0.07981888209877125,1.319498592,20.2,0.899568165096,0.1772901859496435,1.7830613349667668,0.35080184277443804
K01-12032-1,surface street,0.471,0.09285404040906696,1.089126204,20.2,0.8635137108414,0.17023511040392933,1.7830613349667668,0.35080184277443804
K01-12032-2 (K01P11),business,0.486,0.12161927879041888,0.175926977,20.2,0.1439258598837,0.036016788638572994,72.58766027535492,13.850102216767251
K01-12032-2 (K01P11),developed open space,0.217,0.03558707832292528,46.601350868000004,20.2,17.022696782899267,2.791649970877624,72.58766027535492,13.850102216767251
K01-12032-2 (K01P11),multi-family,0.485,0.13696337177934276,1.440645987,20.2,1.17616739455325,0.3321481487318303,72.58766027535492,13.850102216767251
K01-12032-2 (K01P11),open space,0.078,0.01509272325584778,3.151308224,20.2,0.41376676981120003,0.08006240191316043,72.58766027535492,13.850102216767251
K01-12032-2 (K01P11),single family,0.405,0.07981888209877125,54.11099715,20.2,36.890172307012506,7.2704501579673755,72.58766027535492,13.850102216767251
K01-12032-2 (K01P11),surface street,0.471,0.09285404040906696,21.3671327,20.2,16.940931161195,3.339774748638688,72.58766027535492,13.850102216767251
K01-12032-3,developed open space,0.217,0.03558707832292528,3.629453538,20.2,1.3257788865390998,0.2174221063324775,9.955600368755752,1.9170289201571822
K01-12032-3,open space,0.078,0.01509272325584778,2.762315277,20.2,0.3626919958701,0.07017961436895519,9.955600368755752,1.9170289201571822
K01-12032-3,single family,0.405,0.07981888209877125,9.349871284,20.2,6.374274747867001,1.2562653939880764,9.955600368755752,1.9170289201571822
K01-12032-3,surface street,0.471,0.09285404040906696,2.387405863,20.2,1.8928547384795502,0.3731618054676731,9.955600368755752,1.9170289201571822
K01-12036-1,developed open space,0.217,0.03558707832292528,59.99499296,20.2,21.915171011738668,3.593994964308966,56.9783833633178,10.488243560393224
K01-12036-1,multi-family,0.485,0.13696337177934276,7.99934e-4,20.2,6.530794498333333e-4,1.8442879069891023e-4,56.9783833633178,10.488243560393224
K01-12036-1,open space,0.078,0.01509272325584778,36.018529296,20.2,4.7292328965648,0.9150897861577424,56.9783833633178,10.488243560393224
K01-12036-1,single family,0.405,0.07981888209877125,25.20938392,20.2,17.186497487460002,3.3871778188701187,56.9783833633178,10.488243560393224
K01-12036-1,surface street,0.471,0.09285404040906696,16.58173537,20.2,13.1468288881045,2.591796562265699,56.9783833633178,10.488243560393224
K01-12036-10,business,0.486,0.12161927879041888,0.175926977,20.2,0.1439258598837,0.036016788638572994,102.62159865042409,19.473814403774046
K01-12036-10,developed open space,0.217,0.03558707832292528,76.51781735,20.2,27.950683380999166,4.58379335787513,102.62159865042409,19.473814403774046
K01-12036-10,multi-family,0.485,0.13696337177934276,2.402317603,20.2,1.9612921297159167,0.5538663569694434,102.62159865042409,19.473814403774046
K01-12036-10,open space,0.078,0.01509272325584778,5.913623501,20.2,0.7764587656813,0.15024201628211561,102.62159865042409,19.473814403774046
K01-12036-10,single family,0.405,0.07981888209877125,70.0528719,20.2,47.758545417825005,9.412428903491817,102.62159865042409,19.473814403774046
K01-12036-10,surface street,0.471,0.09285404040906696,30.30925534,20.2,24.030693096319,4.737466980516966,102.62159865042409,19.473814403774046
K01-12036-5,developed open space,0.217,0.03558707832292528,6.131348962000001,20.2,2.239679586669234,0.3672979394887324,19.991249043875246,5.08172147926762
K01-12036-5,multi-family,0.485,0.13696337177934276,17.45368465,20.2,14.249479043004165,4.024034424389552,19.991249043875246,5.08172147926762
K01-12036-5,single family,0.405,0.07981888209877125,0.529233516,20.2,0.3608049495330001,0.07110875982080898,19.991249043875246,5.08172147926762
K01-12036-5,surface street,0.471,0.09285404040906696,3.962017361,20.2,3.1412854646688495,0.6192803555685267,19.991249043875246,5.08172147926762
K01-12036-8,developed open space,0.217,0.03558707832292528,10.310513324,20.2,3.766258675368467,0.6176504261047671,7.18825727268095,1.3942366231629837
K01-12036-8,multi-family,0.485,0.13696337177934276,1.489796633,20.2,1.2162948011250834,0.3434800763706733,7.18825727268095,1.3942366231629837
K01-12036-8,open space,0.078,0.01509272325584778,3.61621202,20.2,0.474808638226,0.09187378687475596,7.18825727268095,1.3942366231629837
K01-12036-8,single family,0.405,0.07981888209877125,0.009538336,20.2,0.006502760568,0.0012815878496141501,7.18825727268095,1.3942366231629837
K01-12036-8,surface street,0.471,0.09285404040906696,2.174928924,20.2,1.7243923973934,0.3399507459631733,7.18825727268095,1.3942366231629837
K01-12036-9,developed open space,0.217,0.03558707832292528,9.639085467,20.2,3.5209972696706497,0.577428597283758,15.745724748683449,2.984539959728001
K01-12036-9,open space,0.078,0.01509272325584778,5.072056539,20.2,0.6659610235707,0.12886109522991918,15.745724748683449,2.984539959728001
K01-12036-9,single family,0.405,0.07981888209877125,11.79805893,20.2,8.0433266755275,1.585208255792176,15.745724748683449,2.984539959728001
K01-12036-9,surface street,0.471,0.09285404040906696,4.433927956,20.2,3.5154397799145998,0.6930420114221479,15.745724748683449,2.984539959728001
K01-12046-2,agriculture,0.222,0.01579763902777137,0.76077047,20.2,0.284299924639,0.020230935067880745,1551.8912512011966,317.0568382971086
K01-12046-2,agriculture,0.222,0.222,0.76077047,20.2,0.284299924639,0.284299924639,1551.8912512011966,317.0568382971086
K01-12046-2,business,0.422,0.14449337642180793,13.93259066,20.2,9.897247985175333,3.3888312290566818,1551.8912512011966,317.0568382971086
K01-12046-2,business,0.486,0.12161927879041888,40.528237415,20.2,33.1561510292115,8.29717525851627,1551.8912512011966,317.0568382971086
K01-12046-2,developed open space,0.217,0.03558707832292528,903.6180724,20.2,330.0766215465133,54.13116397945777,1551.8912512011966,317.0568382971086
K01-12046-2,multi-family,0.485,0.13696337177934276,272.6024517,20.2,222.557184942075,62.84986074924818,1551.8912512011966,317.0568382971086
K01-12046-2,open space,0.078,0.01509272325584778,577.021823341,20.2,75.7629654046733,14.65986499865517,1551.8912512011966,317.0568382971086
K01-12046-2,single family,0.405,0.07981888209877125,867.5676055,20.2,591.4642150496251,116.56793196713161,1551.8912512011966,317.0568382971086
K01-12046-2,surface street,0.471,0.09285404040906696,363.7614497,20.2,288.408265394645,56.857479255336045,1551.8912512011966,317.0568382971086
K01-12058-1 (K01P08),agriculture,0.222,0.01579763902777137,0.121827189,20.2,0.0455268205293,0.003239712958576633,188.93905017144044,40.50977776026728
K01-12058-1 (K01P08),agriculture,0.222,0.222,0.121827189,20.2,0.0455268205293,0.0455268205293,188.93905017144044,40.50977776026728
K01-12058-1 (K01P08),business,0.422,0.14449337642180793,10.27701759,20.2,7.300450728682999,2.499684301394442,188.93905017144044,40.50977776026728
K01-12058-1 (K01P08),business,0.486,0.12161927879041888,1.458179945,20.2,1.1929370130044998,0.29852703531688035,188.93905017144044,40.50977776026728
K01-12058-1 (K01P08),developed open space,0.217,0.03558707832292528,92.61060878,20.2,33.82911187718767,5.547830663449213,188.93905017144044,40.50977776026728
K01-12058-1 (K01P08),multi-family,0.485,0.13696337177934276,46.66986682,20.2,38.102057102961666,10.759971572269457,188.93905017144044,40.50977776026728
